submission_id,title,main_type,block_extended,response,block_mean,block_sd,response_centered
2433,Carl's party,xor,relevance,100,58,40.60963995337631,1.0342371921597915
2433,Carl's party,xor,competence,50,69.125,36.992035822399856,-0.5170031758138384
2433,Carl's party,xor,prior,50,47.125,34.14857244454005,0.08419092788341957
2433,Carl's party,xor,target,0,75.125,37.70349548024124,-1.9925208271304644
2433,Restaurant,some,relevance,50,58,40.60963995337631,-0.19699756041138886
2433,Restaurant,some,competence,100,69.125,36.992035822399856,0.834639113895543
2433,Restaurant,some,prior,0,47.125,34.14857244454005,-1.3799991222630077
2433,Restaurant,some,target,100,75.125,37.70349548024124,0.6597531524109191
2433,Hippies,xor,relevance,0,58,40.60963995337631,-1.4282323129825691
2433,Hippies,xor,competence,100,69.125,36.992035822399856,0.834639113895543
2433,Hippies,xor,prior,50,47.125,34.14857244454005,0.08419092788341957
2433,Hippies,xor,target,100,75.125,37.70349548024124,0.6597531524109191
2433,Dave's kids,xor,relevance,0,58,40.60963995337631,-1.4282323129825691
2433,Dave's kids,xor,competence,0,69.125,36.992035822399856,-1.8686454655232196
2433,Dave's kids,xor,prior,50,47.125,34.14857244454005,0.08419092788341957
2433,Dave's kids,xor,target,50,75.125,37.70349548024124,-0.6663838373597727
2433,Gourmet desserts,some,relevance,50,58,40.60963995337631,-0.19699756041138886
2433,Gourmet desserts,some,competence,100,69.125,36.992035822399856,0.834639113895543
2433,Gourmet desserts,some,prior,77,47.125,34.14857244454005,0.8748535549624903
2433,Gourmet desserts,some,target,100,75.125,37.70349548024124,0.6597531524109191
2432,College,xor,relevance,57,59.25,20.575644409280184,-0.10935258965620478
2432,College,xor,competence,44,55.5,17.304004491116252,-0.6645860503506004
2432,College,xor,prior,30.5,51.75,19.820624179302296,-1.0721155806077152
2432,College,xor,target,55,66.5,9.007933011676826,-1.2766524778872967
2432,Danny's racket,xor,relevance,56,59.25,20.575644409280184,-0.15795374061451803
2432,Danny's racket,xor,competence,72,55.5,17.304004491116252,0.9535365070247744
2432,Danny's racket,xor,prior,77.5,51.75,19.820624179302296,1.2991518212069961
2432,Danny's racket,xor,target,63,66.5,9.007933011676826,-0.3885464063135251
2432,Picnic pictures,some,relevance,44,59.25,20.575644409280184,-0.7411675521142769
2432,Picnic pictures,some,competence,45,55.5,17.304004491116252,-0.6067959590157656
2432,Picnic pictures,some,prior,74,51.75,19.820624179302296,1.1225680785186665
2432,Picnic pictures,some,target,63,66.5,9.007933011676826,-0.3885464063135251
2432,Frank's laptop,xor,relevance,93,59.25,20.575644409280184,1.6402888448430717
2432,Frank's laptop,xor,competence,76,55.5,17.304004491116252,1.1846968723641136
2432,Frank's laptop,xor,prior,35,51.75,19.820624179302296,-0.8450793400084343
2432,Frank's laptop,xor,target,65,66.5,9.007933011676826,-0.1665198884200822
2432,Van Gogh exhibition,some,relevance,52,59.25,20.575644409280184,-0.352358344447771
2432,Van Gogh exhibition,some,competence,60,55.5,17.304004491116252,0.26005541100675666
2432,Van Gogh exhibition,some,prior,44,51.75,19.820624179302296,-0.3910068588098726
2432,Van Gogh exhibition,some,target,81,66.5,9.007933011676826,1.6096922547274612
2432,Harvard admission exams,some,relevance,85,59.25,20.575644409280184,1.251479637176566
2432,Harvard admission exams,some,competence,36,55.5,17.304004491116252,-1.1269067810292788
2432,Harvard admission exams,some,prior,38,51.75,19.820624179302296,-0.6937218462755804
2432,Harvard admission exams,some,target,66,66.5,9.007933011676826,-0.05550662947336073
2432,Martha's cookies,some,relevance,30,59.25,20.575644409280184,-1.4215836655306622
2432,Martha's cookies,some,competence,36,55.5,17.304004491116252,-1.1269067810292788
2432,Martha's cookies,some,prior,41,51.75,19.820624179302296,-0.5423643525427265
2432,Martha's cookies,some,target,79,66.5,9.007933011676826,1.3876657368340182
2432,School,xor,relevance,57,59.25,20.575644409280184,-0.10935258965620478
2432,School,xor,competence,75,55.5,17.304004491116252,1.1269067810292788
2432,School,xor,prior,74,51.75,19.820624179302296,1.1225680785186665
2432,School,xor,target,60,66.5,9.007933011676826,-0.7215861831536895
2431,Rabbits,xor,relevance,77,51.75,30.027368468496487,0.840899528924464
2431,Rabbits,xor,competence,60,60.125,25.903323008006964,-0.004825635690114404
2431,Rabbits,xor,prior,53,35.125,21.38382232302862,0.8359122952845569
2431,Rabbits,xor,target,83,78.25,8.564878449642054,0.5545904741004835
2431,Suzy's fruits,some,relevance,67,51.75,30.027368468496487,0.5078700125187356
2431,Suzy's fruits,some,competence,30,60.125,25.903323008006964,-1.1629782013175713
2431,Suzy's fruits,some,prior,44,35.125,21.38382232302862,0.4150333773790457
2431,Suzy's fruits,some,target,92,78.25,8.564878449642054,1.6053934776592942
2431,Champagne reception,some,relevance,14,51.75,30.027368468496487,-1.2571864244316244
2431,Champagne reception,some,competence,13,60.125,25.903323008006964,-1.8192646551731302
2431,Champagne reception,some,prior,0,35.125,21.38382232302862,-1.6425968879367867
2431,Champagne reception,some,target,71,78.25,8.564878449642054,-0.8464801973112642
2431,Final exam,some,relevance,34,51.75,30.027368468496487,-0.5911273916201678
2431,Final exam,some,competence,71,60.125,25.903323008006964,0.4198303050399531
2431,Final exam,some,prior,5,35.125,21.38382232302862,-1.4087752668781692
2431,Final exam,some,target,82,78.25,8.564878449642054,0.43783458481617116
2431,Unexpected guest,xor,relevance,37,51.75,30.027368468496487,-0.4912185366984493
2431,Unexpected guest,xor,competence,67,60.125,25.903323008006964,0.2654099629562922
2431,Unexpected guest,xor,prior,37,35.125,21.38382232302862,0.08768310789698149
2431,Unexpected guest,xor,target,82,78.25,8.564878449642054,0.43783458481617116
2431,M&M's in the hospital,some,relevance,16,51.75,30.027368468496487,-1.1905805211504787
2431,M&M's in the hospital,some,competence,73,60.125,25.903323008006964,0.4970404760817836
2431,M&M's in the hospital,some,prior,36,35.125,21.38382232302862,0.04091878368525803
2431,M&M's in the hospital,some,target,78,78.25,8.564878449642054,-0.029188972321078074
2431,Semester abroad,xor,relevance,90,51.75,30.027368468496487,1.273837900251911
2431,Semester abroad,xor,competence,92,60.125,25.903323008006964,1.230537100979173
2431,Semester abroad,xor,prior,56,35.125,21.38382232302862,0.9762052679197273
2431,Semester abroad,xor,target,74,78.25,8.564878449642054,-0.4962125294583273
2431,Mrs. Sanders' son,xor,relevance,79,51.75,30.027368468496487,0.9075054322056096
2431,Mrs. Sanders' son,xor,competence,75,60.125,25.903323008006964,0.5742506471236141
2431,Mrs. Sanders' son,xor,prior,50,35.125,21.38382232302862,0.6956193226493865
2431,Mrs. Sanders' son,xor,target,64,78.25,8.564878449642054,-1.6637714223014504
2430,Eyewitness,xor,relevance,50,56.25,20.624188295715854,-0.303042229366102
2430,Eyewitness,xor,competence,0,58.5,36.031732046707305,-1.6235689120958015
2430,Eyewitness,xor,prior,0,52.125,35.16771043361875,-1.4821834960905171
2430,Eyewitness,xor,target,0,81.625,34.73136704972693,-2.3501810303963193
2430,Teacher,some,relevance,72,56.25,20.624188295715854,0.7636664180025771
2430,Teacher,some,competence,100,58.5,36.031732046707305,1.1517625615722351
2430,Teacher,some,prior,0,52.125,35.16771043361875,-1.4821834960905171
2430,Teacher,some,target,100,81.625,34.73136704972693,0.5290606607477166
2430,Joshua's delay,xor,relevance,14,56.25,20.624188295715854,-2.0485654705148497
2430,Joshua's delay,xor,competence,21,58.5,36.031732046707305,-1.0407493026255137
2430,Joshua's delay,xor,prior,54.5,52.125,35.16771043361875,0.06753354058925617
2430,Joshua's delay,xor,target,100,81.625,34.73136704972693,0.5290606607477166
2430,Presents,xor,relevance,63,56.25,20.624188295715854,0.32728560771539017
2430,Presents,xor,competence,50,58.5,36.031732046707305,-0.2359031752617831
2430,Presents,xor,prior,87.5,52.125,35.16771043361875,1.0058943150926052
2430,Presents,xor,target,100,81.625,34.73136704972693,0.5290606607477166
2430,The game,some,relevance,71,56.25,20.624188295715854,0.7151796613040007
2430,The game,some,competence,63,58.5,36.031732046707305,0.12488991631506165
2430,The game,some,prior,59,52.125,35.16771043361875,0.19549182802153106
2430,The game,some,target,81,81.625,34.73136704972693,-0.017995260569650225
2430,Restaurant,some,relevance,50,56.25,20.624188295715854,-0.303042229366102
2430,Restaurant,some,competence,100,58.5,36.031732046707305,1.1517625615722351
2430,Restaurant,some,prior,81,52.125,35.16771043361875,0.8210656776904304
2430,Restaurant,some,target,100,81.625,34.73136704972693,0.5290606607477166
2430,Lily's husband,xor,relevance,80,56.25,20.624188295715854,1.1515604715911876
2430,Lily's husband,xor,competence,84,58.5,36.031732046707305,0.7077095257853493
2430,Lily's husband,xor,prior,50,52.125,35.16771043361875,-0.06042474684301869
2430,Lily's husband,xor,target,100,81.625,34.73136704972693,0.5290606607477166
2430,Emails from a broken laptop,some,relevance,50,56.25,20.624188295715854,-0.303042229366102
2430,Emails from a broken laptop,some,competence,50,58.5,36.031732046707305,-0.2359031752617831
2430,Emails from a broken laptop,some,prior,85,52.125,35.16771043361875,0.9348063776302303
2430,Emails from a broken laptop,some,target,72,81.625,34.73136704972693,-0.2771270127726134
2428,Lily's husband,xor,relevance,9,41.25,19.48442601522706,-1.6551680801270026
2428,Lily's husband,xor,competence,95,69.375,24.96819405334944,1.0263057049799904
2428,Lily's husband,xor,prior,7,30.25,21.912162310982847,-1.0610545718870747
2428,Lily's husband,xor,target,71,63.875,23.853346575630493,0.2987002254551224
2428,Mrs. Gibbs' worry,xor,relevance,11,41.25,19.48442601522706,-1.5525219976385063
2428,Mrs. Gibbs' worry,xor,competence,100,69.375,24.96819405334944,1.226560476683403
2428,Mrs. Gibbs' worry,xor,prior,14.5,30.25,21.912162310982847,-0.7187789035364055
2428,Mrs. Gibbs' worry,xor,target,41,63.875,23.853346575630493,-0.9589849343559192
2428,Martha's cookies,some,relevance,50,41.25,19.48442601522706,0.44907661088717127
2428,Martha's cookies,some,competence,52,69.375,24.96819405334944,-0.6958853316693593
2428,Martha's cookies,some,prior,51,30.25,21.912162310982847,0.9469626824368517
2428,Martha's cookies,some,target,49,63.875,23.853346575630493,-0.6236022250729748
2428,Harvard admission exams,some,relevance,58,41.25,19.48442601522706,0.8596609408411564
2428,Harvard admission exams,some,competence,51,69.375,24.96819405334944,-0.7359362860100419
2428,Harvard admission exams,some,prior,49,30.25,21.912162310982847,0.8556891708766732
2428,Harvard admission exams,some,target,50,63.875,23.853346575630493,-0.5816793864126067
2428,Carl's party,xor,relevance,52,41.25,19.48442601522706,0.5517226933756676
2428,Carl's party,xor,competence,41,69.375,24.96819405334944,-1.1364458294168673
2428,Carl's party,xor,prior,20.5,30.25,21.912162310982847,-0.4449583688558701
2428,Carl's party,xor,target,50,63.875,23.853346575630493,-0.5816793864126067
2428,M&M's in the hospital,some,relevance,50,41.25,19.48442601522706,0.44907661088717127
2428,M&M's in the hospital,some,competence,100,69.375,24.96819405334944,1.226560476683403
2428,M&M's in the hospital,some,prior,50,30.25,21.912162310982847,0.9013259266567625
2428,M&M's in the hospital,some,target,100,63.875,23.853346575630493,1.514462546605796
2428,Alissa's paint,xor,relevance,50,41.25,19.48442601522706,0.44907661088717127
2428,Alissa's paint,xor,competence,50,69.375,24.96819405334944,-0.7759872403507244
2428,Alissa's paint,xor,prior,50,30.25,21.912162310982847,0.9013259266567625
2428,Alissa's paint,xor,target,50,63.875,23.853346575630493,-0.5816793864126067
2428,Teacher problems,some,relevance,50,41.25,19.48442601522706,0.44907661088717127
2428,Teacher problems,some,competence,66,69.375,24.96819405334944,-0.13517197089980362
2428,Teacher problems,some,prior,0,30.25,21.912162310982847,-1.3805118623476995
2428,Teacher problems,some,target,100,63.875,23.853346575630493,1.514462546605796
2427,Greg's movie,xor,relevance,15,59.375,34.3300680370513,-1.2925986616777905
2427,Greg's movie,xor,competence,69,61.5,37.898360311307854,0.19789774381775038
2427,Greg's movie,xor,prior,94.5,50.6875,29.17672445631963,1.5016250390132566
2427,Greg's movie,xor,target,72,91.875,12.100029515902607,-1.642557976728821
2427,Hippies,xor,relevance,51,59.375,34.3300680370513,-0.24395524037299143
2427,Hippies,xor,competence,75,61.5,37.898360311307854,0.3562159388719507
2427,Hippies,xor,prior,33.5,50.6875,29.17672445631963,-0.5890825759324473
2427,Hippies,xor,target,75,91.875,12.100029515902607,-1.3946246972225838
2427,Swiss watch prototype testing,some,relevance,100,59.375,34.3300680370513,1.1833649719585406
2427,Swiss watch prototype testing,some,competence,86,61.5,37.898360311307854,0.6464659631379845
2427,Swiss watch prototype testing,some,prior,78,50.6875,29.17672445631963,0.9361057661181071
2427,Swiss watch prototype testing,some,target,100,91.875,12.100029515902607,0.6714859653293922
2427,School,xor,relevance,49,59.375,34.3300680370513,-0.30221320822325803
2427,School,xor,competence,75,61.5,37.898360311307854,0.3562159388719507
2427,School,xor,prior,69.5,50.6875,29.17672445631963,0.6447776558387878
2427,School,xor,target,100,91.875,12.100029515902607,0.6714859653293922
2427,Frank's laptop,xor,relevance,76,59.375,34.3300680370513,0.48426935775534125
2427,Frank's laptop,xor,competence,83,61.5,37.898360311307854,0.5673068656108844
2427,Frank's laptop,xor,prior,51,50.6875,29.17672445631963,0.01071059228968086
2427,Frank's laptop,xor,target,88,91.875,12.100029515902607,-0.32024715269555626
2427,Final exam,some,relevance,73,59.375,34.3300680370513,0.3968824059799413
2427,Final exam,some,competence,0,61.5,37.898360311307854,-1.622761499305553
2427,Final exam,some,prior,18,50.6875,29.17672445631963,-1.1203279535006179
2427,Final exam,some,target,100,91.875,12.100029515902607,0.6714859653293922
2427,Stand-up comedy show,some,relevance,11,59.375,34.3300680370513,-1.4091145973783237
2427,Stand-up comedy show,some,competence,4,61.5,37.898360311307854,-1.5172160359360862
2427,Stand-up comedy show,some,prior,11,50.6875,29.17672445631963,-1.3602452207894693
2427,Stand-up comedy show,some,target,100,91.875,12.100029515902607,0.6714859653293922
2427,Attendance,some,relevance,100,59.375,34.3300680370513,1.1833649719585406
2427,Attendance,some,competence,100,61.5,37.898360311307854,1.0158750849311187
2427,Attendance,some,prior,50,50.6875,29.17672445631963,-0.02356330303729789
2427,Attendance,some,target,100,91.875,12.100029515902607,0.6714859653293922
2426,Joshua's delay,xor,relevance,36,45.625,36.41403771702807,-0.2643211410609134
2426,Joshua's delay,xor,competence,21,50.875,39.897860665883904,-0.7487870151781268
2426,Joshua's delay,xor,prior,73,38.8125,27.89257133564931,1.2256847742217722
2426,Joshua's delay,xor,target,63,80.25,7.796519369931321,-2.2125257671426724
2426,Gigi's exams,xor,relevance,62,45.625,36.41403771702807,0.4496892140127229
2426,Gigi's exams,xor,competence,21,50.875,39.897860665883904,-0.7487870151781268
2426,Gigi's exams,xor,prior,59.5,38.8125,27.89257133564931,0.7416849365034855
2426,Gigi's exams,xor,target,80,80.25,7.796519369931321,-0.03206559082815467
2426,Youth hostel,some,relevance,61,45.625,36.41403771702807,0.42222727727912146
2426,Youth hostel,some,competence,64,50.875,39.897860665883904,0.3289650066682147
2426,Youth hostel,some,prior,28,38.8125,27.89257133564931,-0.3876480181725166
2426,Youth hostel,some,target,76,80.25,7.796519369931321,-0.5451150440786294
2426,Mrs. Sanders' son,xor,relevance,100,45.625,36.41403771702807,1.493242809889576
2426,Mrs. Sanders' son,xor,competence,93,50.875,39.897860665883904,1.0558210214017938
2426,Mrs. Sanders' son,xor,prior,51,38.8125,27.89257133564931,0.43694429794011985
2426,Mrs. Sanders' son,xor,target,84,80.25,7.796519369931321,0.48098386242232005
2426,Nuts,some,relevance,83,45.625,36.41403771702807,1.0263898854183522
2426,Nuts,some,competence,19,50.875,39.897860665883904,-0.7989150161942358
2426,Nuts,some,prior,0,38.8125,27.89257133564931,-1.3914995334400742
2426,Nuts,some,target,87,80.25,7.796519369931321,0.8657709523601761
2426,School,xor,relevance,7,45.625,36.41403771702807,-1.0607173063353539
2426,School,xor,competence,94,50.875,39.897860665883904,1.0808850219098483
2426,School,xor,prior,67,38.8125,27.89257133564931,1.010573735235867
2426,School,xor,target,86,80.25,7.796519369931321,0.7375085890475575
2426,Champagne reception,some,relevance,10,45.625,36.41403771702807,-0.9783314961345497
2426,Champagne reception,some,competence,0,50.875,39.897860665883904,-1.2751310258472703
2426,Champagne reception,some,prior,5,38.8125,27.89257133564931,-1.212240334285153
2426,Champagne reception,some,target,84,80.25,7.796519369931321,0.48098386242232005
